benchmark,workload_type,variant,knob,level,apply_controls,runtime_slack,n,run_tags,median_runtime_s,median_energy_j,mean_runtime_s,mean_energy_j,std_runtime_s,std_energy_j,baseline_runtime_s,baseline_energy_j,runtime_change_pct,energy_change_pct,energy_savings_pct,effectiveness
cpu-dgemm,cpu_compute,all_tiles_15s,LEVELZERO::GPU_CORE_PERFORMANCE_FACTOR_CONTROL,lit_0_6,True,0.05,60,8510137_n000;8510137_n001;8510137_n002;8510137_n003;8510137_n004;8510137_n005;8510137_n006;8510137_n007;8510137_n008;8510137_n009;8510137_n010;8510137_n011;8510137_n012;8510137_n013;8510137_n014;8510137_n015;8510137_n016;8510137_n017;8510137_n018;8510137_n019;8510226_n000;8510226_n001;8510226_n002;8510226_n003;8510226_n004;8510226_n005;8510226_n006;8510226_n007;8510226_n008;8510226_n009;8510226_n010;8510226_n011;8510226_n012;8510226_n013;8510226_n014;8510226_n015;8510226_n016;8510226_n017;8510226_n018;8510226_n019;8510276_n000;8510276_n001;8510276_n002;8510276_n003;8510276_n004;8510276_n005;8510276_n006;8510276_n007;8510276_n008;8510276_n009;8510276_n010;8510276_n011;8510276_n012;8510276_n013;8510276_n014;8510276_n015;8510276_n016;8510276_n017;8510276_n018;8510276_n019,7.9876166065,12891.715912304106,8.026164843533333,12907.884760534016,0.494763039619198,1134.1739011697457,7.8746903585000005,12848.545044660037,1.434040487421906,0.33599810324056456,-0.33599810324056456,runtime_ok_no_energy_win
cpu-dgemm,cpu_compute,all_tiles_15s,CPU_UNCORE_FREQUENCY_MAX_CONTROL,lit_0_8GHz,True,0.05,60,8510137_n000;8510137_n001;8510137_n002;8510137_n003;8510137_n004;8510137_n005;8510137_n006;8510137_n007;8510137_n008;8510137_n009;8510137_n010;8510137_n011;8510137_n012;8510137_n013;8510137_n014;8510137_n015;8510137_n016;8510137_n017;8510137_n018;8510137_n019;8510226_n000;8510226_n001;8510226_n002;8510226_n003;8510226_n004;8510226_n005;8510226_n006;8510226_n007;8510226_n008;8510226_n009;8510226_n010;8510226_n011;8510226_n012;8510226_n013;8510226_n014;8510226_n015;8510226_n016;8510226_n017;8510226_n018;8510226_n019;8510276_n000;8510276_n001;8510276_n002;8510276_n003;8510276_n004;8510276_n005;8510276_n006;8510276_n007;8510276_n008;8510276_n009;8510276_n010;8510276_n011;8510276_n012;8510276_n013;8510276_n014;8510276_n015;8510276_n016;8510276_n017;8510276_n018;8510276_n019,7.364841329000001,10078.805571714664,7.628751774866667,10669.009803315947,1.0735637643671188,2555.44403932515,7.7592354005,12052.31994583644,-5.0828986510008995,-16.374560109512704,16.374560109512704,useful
cpu-dgemm,cpu_compute,all_tiles_15s,BOARD_POWER_LIMIT_CONTROL,lit_4500W,True,0.05,60,8510137_n000;8510137_n001;8510137_n002;8510137_n003;8510137_n004;8510137_n005;8510137_n006;8510137_n007;8510137_n008;8510137_n009;8510137_n010;8510137_n011;8510137_n012;8510137_n013;8510137_n014;8510137_n015;8510137_n016;8510137_n017;8510137_n018;8510137_n019;8510226_n000;8510226_n001;8510226_n002;8510226_n003;8510226_n004;8510226_n005;8510226_n006;8510226_n007;8510226_n008;8510226_n009;8510226_n010;8510226_n011;8510226_n012;8510226_n013;8510226_n014;8510226_n015;8510226_n016;8510226_n017;8510226_n018;8510226_n019;8510276_n000;8510276_n001;8510276_n002;8510276_n003;8510276_n004;8510276_n005;8510276_n006;8510276_n007;8510276_n008;8510276_n009;8510276_n010;8510276_n011;8510276_n012;8510276_n013;8510276_n014;8510276_n015;8510276_n016;8510276_n017;8510276_n018;8510276_n019,7.920559143,12819.339293701225,7.9041058476999995,12821.988986299888,0.41096655613980265,1055.7249540284765,7.941512118,12840.917541464936,-0.2638411260811213,-0.16804288084579788,0.16804288084579788,useful
cpu-dgemm,cpu_compute,all_tiles_15s,DRAM_POWER_LIMIT_CONTROL,rb_50,True,0.05,60,8510137_n000;8510137_n001;8510137_n002;8510137_n003;8510137_n004;8510137_n005;8510137_n006;8510137_n007;8510137_n008;8510137_n009;8510137_n010;8510137_n011;8510137_n012;8510137_n013;8510137_n014;8510137_n015;8510137_n016;8510137_n017;8510137_n018;8510137_n019;8510226_n000;8510226_n001;8510226_n002;8510226_n003;8510226_n004;8510226_n005;8510226_n006;8510226_n007;8510226_n008;8510226_n009;8510226_n010;8510226_n011;8510226_n012;8510226_n013;8510226_n014;8510226_n015;8510226_n016;8510226_n017;8510226_n018;8510226_n019;8510276_n000;8510276_n001;8510276_n002;8510276_n003;8510276_n004;8510276_n005;8510276_n006;8510276_n007;8510276_n008;8510276_n009;8510276_n010;8510276_n011;8510276_n012;8510276_n013;8510276_n014;8510276_n015;8510276_n016;8510276_n017;8510276_n018;8510276_n019,7.956205614,13055.840607359321,8.004664978966666,13161.828239939583,0.5027966933392787,1225.0338491499842,7.920721736,12860.458038828543,0.4479879382547125,1.5192504648036342,-1.5192504648036342,runtime_ok_no_energy_win
cpu-dgemm,cpu_compute,all_tiles_15s,GPU_CORE_FREQUENCY_MAX_CONTROL,lit_1_6GHz,True,0.05,60,8510137_n000;8510137_n001;8510137_n002;8510137_n003;8510137_n004;8510137_n005;8510137_n006;8510137_n007;8510137_n008;8510137_n009;8510137_n010;8510137_n011;8510137_n012;8510137_n013;8510137_n014;8510137_n015;8510137_n016;8510137_n017;8510137_n018;8510137_n019;8510226_n000;8510226_n001;8510226_n002;8510226_n003;8510226_n004;8510226_n005;8510226_n006;8510226_n007;8510226_n008;8510226_n009;8510226_n010;8510226_n011;8510226_n012;8510226_n013;8510226_n014;8510226_n015;8510226_n016;8510226_n017;8510226_n018;8510226_n019;8510276_n000;8510276_n001;8510276_n002;8510276_n003;8510276_n004;8510276_n005;8510276_n006;8510276_n007;8510276_n008;8510276_n009;8510276_n010;8510276_n011;8510276_n012;8510276_n013;8510276_n014;8510276_n015;8510276_n016;8510276_n017;8510276_n018;8510276_n019,7.950871604,11801.64990193426,7.9826124515000005,11903.265417489565,0.506927827660256,1094.8896421067134,7.829838651999999,12589.763978012226,1.5457911379704425,-6.259959102127677,6.259959102127677,useful
cpu-dgemm,cpu_compute,all_tiles_15s,LEVELZERO::GPU_CORE_PERFORMANCE_FACTOR_CONTROL,lit_0_5,True,0.05,60,8510137_n000;8510137_n001;8510137_n002;8510137_n003;8510137_n004;8510137_n005;8510137_n006;8510137_n007;8510137_n008;8510137_n009;8510137_n010;8510137_n011;8510137_n012;8510137_n013;8510137_n014;8510137_n015;8510137_n016;8510137_n017;8510137_n018;8510137_n019;8510226_n000;8510226_n001;8510226_n002;8510226_n003;8510226_n004;8510226_n005;8510226_n006;8510226_n007;8510226_n008;8510226_n009;8510226_n010;8510226_n011;8510226_n012;8510226_n013;8510226_n014;8510226_n015;8510226_n016;8510226_n017;8510226_n018;8510226_n019;8510276_n000;8510276_n001;8510276_n002;8510276_n003;8510276_n004;8510276_n005;8510276_n006;8510276_n007;8510276_n008;8510276_n009;8510276_n010;8510276_n011;8510276_n012;8510276_n013;8510276_n014;8510276_n015;8510276_n016;8510276_n017;8510276_n018;8510276_n019,8.031607226,13212.791077318594,8.0643520971,13249.101581113582,0.3920410320749435,927.2778202868027,7.8746903585000005,12848.545044660037,1.9926734938932933,2.8349204629199765,-2.8349204629199765,runtime_ok_no_energy_win
dgemm-gpu,gpu_compute,all_tiles_15s,CPU_POWER_LIMIT_CONTROL,tdp_70,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,14.432021145,42834.44604384151,14.462664056666666,42945.78902270191,0.157236408316973,438.82943012931617,14.450933215,43329.31808568827,-0.13087092521033572,-1.1421182324358181,1.1421182324358181,useful
dgemm-gpu,gpu_compute,all_tiles_15s,CPU_POWER_LIMIT_CONTROL,tdp_100,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,14.42692657,43239.992737521316,14.455054753666667,43349.67077529639,0.1480380997358773,406.3829003758172,14.450933215,43329.31808568827,-0.16612522279931818,-0.2061545210342408,0.2061545210342408,useful
dgemm-gpu,gpu_compute,all_tiles_15s,CPU_UNCORE_FREQUENCY_MAX_CONTROL,lit_1_2GHz,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,14.425416705,41285.04180789647,14.454240497166667,41351.243739607205,0.14796614743403913,424.6225223344226,14.449007235,43363.81958112164,-0.1632674800165934,-4.793806895484276,4.793806895484276,useful
dgemm-gpu,gpu_compute,all_tiles_15s,LEVELZERO::GPU_CORE_PERFORMANCE_FACTOR_CONTROL,lit_0_2,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,14.628074995,43923.88580320912,14.649255574833335,43948.871792753715,0.1974254537228647,568.8007881573396,14.46278001,43324.68389762656,1.142899116806806,1.3830496882526466,-1.3830496882526466,runtime_ok_no_energy_win
dgemm-gpu,gpu_compute,all_tiles_15s,CPU_POWER_LIMIT_CONTROL,tdp_80,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,14.43463755,43245.361938734,14.453618731666667,43340.48037418161,0.1519157585905805,438.0286524561098,14.450933215,43329.31808568827,-0.11276548550570586,-0.19376290849589806,0.19376290849589806,useful
dgemm-gpu,gpu_compute,all_tiles_15s,DRAM_POWER_LIMIT_CONTROL,rb_30,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,14.42045105,43332.18524069543,14.4515681005,43372.61344711848,0.14789662974104717,400.0394230204146,14.438645834999999,43431.75415114107,-0.12601448368443346,-0.22925371629970437,0.22925371629970437,useful
dgemm-gpu,gpu_compute,all_tiles_15s,GPU_CORE_FREQUENCY_MAX_CONTROL,lit_0_4GHz,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,44.715953690000006,83165.49121048808,44.69897011416666,83218.10904942505,0.3890885135013831,1103.6343491135485,14.43802058,43334.319243713224,209.70972400428596,91.91599790171713,-91.91599790171713,too_slow
dgemm-gpu,gpu_compute,all_tiles_15s,GPU_CORE_FREQUENCY_MAX_CONTROL,lit_0_6GHz,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,30.770497495,63259.37939533271,30.745485132333332,63482.3487489454,0.7292737070275958,1358.2400540152184,14.43802058,43334.319243713224,113.12130235930167,45.97986191858809,-45.97986191858809,too_slow
dgemm-gpu,gpu_compute,all_tiles_15s,LEVELZERO::GPU_CORE_PERFORMANCE_FACTOR_CONTROL,lit_1_0,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,18.52074286,51482.855834357455,18.522240079000003,51480.64867655347,0.004864515446706659,282.1416677478783,14.46278001,43324.68389762656,28.057972583377477,18.830309197426875,-18.830309197426875,too_slow
dgemm-gpu,gpu_compute,all_tiles_15s,CPU_POWER_TIME_WINDOW_CONTROL,rb_double,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,14.430218545,43273.55264365633,14.455048763,43319.15668451673,0.14961393495113837,439.1806151401975,14.476755395000001,43402.95770144135,-0.32145911656470405,-0.29814801718160977,0.29814801718160977,useful
dgemm-gpu,gpu_compute,all_tiles_15s,GPU_POWER_TIME_WINDOW_CONTROL,rb_double,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,14.45497986,43341.17239194132,14.465426479833333,43362.425985610615,0.14157933300931883,412.1849323122686,14.451074615,43355.076843227725,0.02702390724593773,-0.03207110285303738,0.03207110285303738,useful
dgemm-gpu,gpu_compute,all_tiles_15s,BOARD_POWER_LIMIT_CONTROL,lit_3500W,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,17.082904444999997,38409.385436992554,17.048533401166665,38420.77968476374,0.29071564512006215,747.9594988395858,14.492793540000001,44063.96395930258,17.87171602114741,-12.83265964798942,12.83265964798942,too_slow
dgemm-gpu,gpu_compute,all_tiles_15s,CPU_UNCORE_FREQUENCY_MAX_CONTROL,lit_2_0GHz,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,14.419872715,42616.98486239837,14.448519115333333,42648.08349501147,0.14598311909129003,399.120439671476,14.449007235,43363.81958112164,-0.20163682892639923,-1.7222530808803649,1.7222530808803649,useful
dgemm-gpu,gpu_compute,all_tiles_15s,CPU_POWER_LIMIT_CONTROL,tdp_60,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,14.4280733,42214.922455177206,14.453007469833333,41976.60656956678,0.15331238213756132,1087.4714489254661,14.450933215,43329.31808568827,-0.15818988753107943,-2.5719205372843112,2.5719205372843112,useful
dgemm-gpu,gpu_compute,all_tiles_15s,CPU_FREQUENCY_MAX_CONTROL,lit_2_0GHz,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,14.476998309999999,39642.950042620796,14.471797586166668,39684.525013037855,0.14485744017854388,398.0703394473059,14.44752902,43427.52926736139,0.20397460326402328,-8.714700763750216,8.714700763750216,useful
dgemm-gpu,gpu_compute,all_tiles_15s,GPU_CORE_FREQUENCY_MAX_CONTROL,lit_1_4GHz,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,14.452446405,43360.95379604024,14.476017438333335,43360.39312232091,0.14556458698959168,390.0145238803699,14.43802058,43334.319243713224,0.09991553149593102,0.06146295313240735,-0.06146295313240735,runtime_ok_no_energy_win
dgemm-gpu,gpu_compute,all_tiles_15s,CPU_FREQUENCY_MAX_CONTROL,lit_3_0GHz,True,0.05,60,8510137_n040;8510137_n041;8510137_n042;8510137_n043;8510137_n044;8510137_n045;8510137_n046;8510137_n047;8510137_n048;8510137_n049;8510137_n050;8510137_n051;8510137_n052;8510137_n053;8510137_n054;8510137_n055;8510137_n056;8510137_n057;8510137_n058;8510137_n059;8510226_n040;8510226_n041;8510226_n042;8510226_n043;8510226_n044;8510226_n045;8510226_n046;8510226_n047;8510226_n048;8510226_n049;8510226_n050;8510226_n051;8510226_n052;8510226_n053;8510226_n054;8510226_n055;8510226_n056;8510226_n057;8510226_n058;8510226_n059;8510276_n040;8510276_n041;8510276_n042;8510276_n043;8510276_n044;8510276_n045;8510276_n046;8510276_n047;8510276_n048;8510276_n049;8510276_n050;8510276_n051;8510276_n052;8510276_n053;8510276_n054;8510276_n055;8510276_n056;8510276_n057;8510276_n058;8510276_n059,14.43579572,42567.85552998423,14.468665837666666,42552.477809719814,0.15054165017769644,431.48429942555725,14.44752902,43427.52926736139,-0.08121319558352935,-1.9795593990267868,1.9795593990267868,useful
